Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q9UDY8|MALT1_HUMAN	Q9UDY8	MALT1_HUMAN	MALT1	824	false	false	Homo sapiens	Mucosa-associated lymphoid tissue lymphoma translocation protein 1	1:Experimental evidence at protein level	1.33	1.0000	0.9881	0.00489490354161	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UEE5|ST17A_HUMAN	Q9UEE5	ST17A_HUMAN	STK17A	414	false	false	Homo sapiens	Serine/threonine-protein kinase 17A	1:Experimental evidence at protein level	2.42	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UET6|TRM7_HUMAN	Q9UET6	TRM7_HUMAN	FTSJ1	329	false	false	Homo sapiens	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	1:Experimental evidence at protein level	3.95	1.0000	0.9947	0.00235109717868	1	1	1	2	2	2	     0	     0	     0			
sp|Q9UFH2|DYH17_HUMAN	Q9UFH2	DYH17_HUMAN	DNAH17	4462	false	false	Homo sapiens	Dynein axonemal heavy chain 17	1:Experimental evidence at protein level	0.20	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UG01|IF172_HUMAN	Q9UG01	IF172_HUMAN	IFT172	1749	false	false	Homo sapiens	Intraflagellar transport protein 172 homolog	1:Experimental evidence at protein level	1.03	1.0000	0.9954	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|Q9UG63|ABCF2_HUMAN	Q9UG63	ABCF2_HUMAN	ABCF2	623	false	false	Homo sapiens	ATP-binding cassette sub-family F member 2	1:Experimental evidence at protein level	6.10	1.0000	0.9989	0.00000000000000	4	4	4	4	4	4	     0	     0	     0	10M(15.9949)		
sp|Q9UGH3|S23A2_HUMAN	Q9UGH3	S23A2_HUMAN	SLC23A2	650	false	false	Homo sapiens	Solute carrier family 23 member 2	1:Experimental evidence at protein level	4.15	1.0000	0.9978	0.00000000000000	3	2	3	3	2	3	     0	     0	     0			
sp|Q9UGM6|SYWM_HUMAN	Q9UGM6	SYWM_HUMAN	WARS2	360	false	false	Homo sapiens	Tryptophan--tRNA ligase, mitochondrial	1:Experimental evidence at protein level	3.06	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UGR2|Z3H7B_HUMAN	Q9UGR2	Z3H7B_HUMAN	ZC3H7B	977	false	false	Homo sapiens	Zinc finger CCCH domain-containing protein 7B	1:Experimental evidence at protein level	2.05	1.0000	0.9986	0.00000000000000	2	2	2	2	2	2	     0	     0	     0	9M(15.9949)		
sp|Q9UH92|MLX_HUMAN	Q9UH92	MLX_HUMAN	MLX	298	false	false	Homo sapiens	Max-like protein X	1:Experimental evidence at protein level	3.69	1.0000	0.9950	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHA3|RLP24_HUMAN	Q9UHA3	RLP24_HUMAN	RSL24D1	163	false	false	Homo sapiens	Probable ribosome biogenesis protein RLP24	1:Experimental evidence at protein level	5.52	1.0000	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHB4|NDOR1_HUMAN	Q9UHB4	NDOR1_HUMAN	NDOR1	597	false	false	Homo sapiens	NADPH-dependent diflavin oxidoreductase 1	1:Experimental evidence at protein level	3.18	1.0000	0.9972	0.00162008910490	2	2	2	3	3	3	     0	     0	     0			
sp|Q9UHB6|LIMA1_HUMAN	Q9UHB6	LIMA1_HUMAN	LIMA1	759	false	false	Homo sapiens	LIM domain and actin-binding protein 1	1:Experimental evidence at protein level	1.19	1.0000	0.9924	0.00367985280589	1	1	1	2	2	2	     0	     0	     0			
sp|Q9UHB7|AFF4_HUMAN	Q9UHB7	AFF4_HUMAN	AFF4	1163	false	false	Homo sapiens	AF4/FMR2 family member 4	1:Experimental evidence at protein level	0.77	1.0000	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHB9|SRP68_HUMAN	Q9UHB9	SRP68_HUMAN	SRP68	627	false	false	Homo sapiens	Signal recognition particle subunit SRP68	1:Experimental evidence at protein level	1.44	1.0000	0.9960	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHD2|TBK1_HUMAN	Q9UHD2	TBK1_HUMAN	TBK1	729	false	false	Homo sapiens	Serine/threonine-protein kinase TBK1	1:Experimental evidence at protein level	1.23	1.0000	0.9979	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q9UHD8|SEPT9_HUMAN	Q9UHD8	SEPT9_HUMAN	SEPTIN9	586	false	false	Homo sapiens	Septin-9	1:Experimental evidence at protein level	3.92	1.0000	0.9982	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|Q9UHD9|UBQL2_HUMAN	Q9UHD9	UBQL2_HUMAN	UBQLN2	624	false	false	Homo sapiens	Ubiquilin-2	1:Experimental evidence at protein level	1.76	1.0000	0.9985	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
sp|Q9UHI6|DDX20_HUMAN	Q9UHI6	DDX20_HUMAN	DDX20	824	false	false	Homo sapiens	Probable ATP-dependent RNA helicase DDX20	1:Experimental evidence at protein level	1.33	1.0000	0.9980	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHR4|BI2L1_HUMAN	Q9UHR4	BI2L1_HUMAN	BAIAP2L1	511	false	false	Homo sapiens	BAR/IMD domain-containing adapter protein 2-like 1	1:Experimental evidence at protein level	2.15	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHX1|PUF60_HUMAN	Q9UHX1	PUF60_HUMAN	PUF60	559	false	false	Homo sapiens	Poly(U)-binding-splicing factor PUF60	1:Experimental evidence at protein level	1.61	1.0000	0.9865	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UI10|EI2BD_HUMAN	Q9UI10	EI2BD_HUMAN	EIF2B4	523	false	false	Homo sapiens	Translation initiation factor eIF2B subunit delta	1:Experimental evidence at protein level	1.91	1.0000	0.9980	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UI12|VATH_HUMAN	Q9UI12	VATH_HUMAN	ATP6V1H	483	false	false	Homo sapiens	V-type proton ATPase subunit H	1:Experimental evidence at protein level	1.86	1.0000	0.9951	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UI26|IPO11_HUMAN	Q9UI26	IPO11_HUMAN	IPO11	975	false	false	Homo sapiens	Importin-11	1:Experimental evidence at protein level	2.15	1.0000	0.9989	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q9UID3|VPS51_HUMAN	Q9UID3	VPS51_HUMAN	VPS51	782	false	false	Homo sapiens	Vacuolar protein sorting-associated protein 51 homolog	1:Experimental evidence at protein level	1.15	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UIF9|BAZ2A_HUMAN	Q9UIF9	BAZ2A_HUMAN	BAZ2A	1905	false	false	Homo sapiens	Bromodomain adjacent to zinc finger domain protein 2A	1:Experimental evidence at protein level	0.52	1.0000	0.9971	0.00162008910490	1	1	1	2	2	2	     0	     0	     0	4M(15.9949)		
sp|Q9UIG0|BAZ1B_HUMAN	Q9UIG0	BAZ1B_HUMAN	BAZ1B	1483	false	false	Homo sapiens	Tyrosine-protein kinase BAZ1B	1:Experimental evidence at protein level	0.61	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UII4|HERC5_HUMAN	Q9UII4	HERC5_HUMAN	HERC5	1024	false	false	Homo sapiens	E3 ISG15--protein ligase HERC5	1:Experimental evidence at protein level	3.71	1.0000	0.9973	0.00162008910490	4	4	4	6	6	6	     0	     0	     0			
sp|Q9UJA2|CRLS1_HUMAN	Q9UJA2	CRLS1_HUMAN	CRLS1	301	false	false	Homo sapiens	Cardiolipin synthase (CMP-forming)	1:Experimental evidence at protein level	2.99	1.0000	0.9956	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UJK0|TSR3_HUMAN	Q9UJK0	TSR3_HUMAN	TSR3	312	false	false	Homo sapiens	18S rRNA aminocarboxypropyltransferase	1:Experimental evidence at protein level	3.85	1.0000	0.9988	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q9UJX2|CDC23_HUMAN	Q9UJX2	CDC23_HUMAN	CDC23	597	false	false	Homo sapiens	Cell division cycle protein 23 homolog	1:Experimental evidence at protein level	1.84	1.0000	0.9940	0.00293255131965	3	3	3	4	4	4	     0	     0	     0			
sp|Q9UK61|TASOR_HUMAN	Q9UK61	TASOR_HUMAN	TASOR	1670	false	false	Homo sapiens	Protein TASOR	1:Experimental evidence at protein level	0.54	1.0000	0.9975	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UK96|FBX10_HUMAN	Q9UK96	FBX10_HUMAN	FBXO10	956	false	false	Homo sapiens	F-box only protein 10	1:Experimental evidence at protein level	1.15	1.0000	0.9966	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UK99|FBX3_HUMAN	Q9UK99	FBX3_HUMAN	FBXO3	471	false	false	Homo sapiens	F-box only protein 3	1:Experimental evidence at protein level	2.12	1.0000	0.9975	0.00062893081761	1	1	1	2	2	2	     0	     0	     0			
sp|Q9UKA4|AKA11_HUMAN	Q9UKA4	AKA11_HUMAN	AKAP11	1901	false	false	Homo sapiens	A-kinase anchor protein 11	1:Experimental evidence at protein level	0.68	1.0000	0.9968	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|Q9UKE5|TNIK_HUMAN	Q9UKE5	TNIK_HUMAN	TNIK	1360	false	false	Homo sapiens	TRAF2 and NCK-interacting protein kinase	1:Experimental evidence at protein level	0.74	1.0000	0.9956	0.00162008910490	1	0	0	1	0	0	     0	     0	     0			
sp|Q9UKF6|CPSF3_HUMAN	Q9UKF6	CPSF3_HUMAN	CPSF3	684	false	false	Homo sapiens	Cleavage and polyadenylation specificity factor subunit 3	1:Experimental evidence at protein level	2.78	1.0000	0.9987	0.00000000000000	2	2	2	2	2	2	     0	     0	     0	1Q(-17.0265)		
sp|Q9UKM9|RALY_HUMAN	Q9UKM9	RALY_HUMAN	RALY	306	false	false	Homo sapiens	RNA-binding protein Raly	1:Experimental evidence at protein level	3.27	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UKS7|IKZF2_HUMAN	Q9UKS7	IKZF2_HUMAN	IKZF2	526	false	false	Homo sapiens	Zinc finger protein Helios	1:Experimental evidence at protein level	3.42	1.0000	0.9915	0.00367985280589	3	3	3	3	3	3	     0	     0	     0			
sp|Q9UKT4|FBX5_HUMAN	Q9UKT4	FBX5_HUMAN	FBXO5	447	false	false	Homo sapiens	F-box only protein 5	1:Experimental evidence at protein level	5.59	1.0000	0.9962	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|Q9UKT9|IKZF3_HUMAN	Q9UKT9	IKZF3_HUMAN	IKZF3	509	false	false	Homo sapiens	Zinc finger protein Aiolos	1:Experimental evidence at protein level	1.96	1.0000	0.9925	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UKV0|HDAC9_HUMAN	Q9UKV0	HDAC9_HUMAN	HDAC9	1011	false	false	Homo sapiens	Histone deacetylase 9	1:Experimental evidence at protein level	0.89	1.0000	0.9904	0.00394417475728	1	0	1	1	0	1	     0	     0	     0			
sp|Q9UKV5|AMFR_HUMAN	Q9UKV5	AMFR_HUMAN	AMFR	643	false	false	Homo sapiens	E3 ubiquitin-protein ligase AMFR	1:Experimental evidence at protein level	1.40	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q9UKY7|CDV3_HUMAN	Q9UKY7	CDV3_HUMAN	CDV3	258	false	false	Homo sapiens	Protein CDV3 homolog	1:Experimental evidence at protein level	12.79	1.0000	0.9989	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q9UKZ1|CNO11_HUMAN	Q9UKZ1	CNO11_HUMAN	CNOT11	510	false	false	Homo sapiens	CCR4-NOT transcription complex subunit 11	1:Experimental evidence at protein level	4.31	1.0000	0.9986	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9UL17|TBX21_HUMAN	Q9UL17	TBX21_HUMAN	TBX21	535	false	false	Homo sapiens	T-box transcription factor TBX21	1:Experimental evidence at protein level	1.68	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UL45|BL1S6_HUMAN	Q9UL45	BL1S6_HUMAN	BLOC1S6	172	false	false	Homo sapiens	Biogenesis of lysosome-related organelles complex 1 subunit 6	1:Experimental evidence at protein level	6.40	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UL46|PSME2_HUMAN	Q9UL46	PSME2_HUMAN	PSME2	239	false	false	Homo sapiens	Proteasome activator complex subunit 2	1:Experimental evidence at protein level	4.18	1.0000	0.9944	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|Q9ULA0|DNPEP_HUMAN	Q9ULA0	DNPEP_HUMAN	DNPEP	485	false	false	Homo sapiens	Aspartyl aminopeptidase	1:Experimental evidence at protein level	1.86	1.0000	0.9926	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9ULD5|ZN777_HUMAN	Q9ULD5	ZN777_HUMAN	ZNF777	831	false	false	Homo sapiens	Zinc finger protein 777	1:Experimental evidence at protein level	2.29	1.0000	0.9909	0.00367985280589	2	2	2	2	2	2	     0	     0	     0			
sp|Q9ULJ3|ZBT21_HUMAN	Q9ULJ3	ZBT21_HUMAN	ZBTB21	1066	false	false	Homo sapiens	Zinc finger and BTB domain-containing protein 21	1:Experimental evidence at protein level	0.84	1.0000	0.9968	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9ULL5|PRR12_HUMAN	Q9ULL5	PRR12_HUMAN	PRR12	2036	false	false	Homo sapiens	Proline-rich protein 12	1:Experimental evidence at protein level	0.44	1.0000	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9ULT8|HECD1_HUMAN	Q9ULT8	HECD1_HUMAN	HECTD1	2610	false	false	Homo sapiens	E3 ubiquitin-protein ligase HECTD1	1:Experimental evidence at protein level	1.11	1.0000	0.9986	0.00000000000000	3	3	3	4	4	4	     0	     0	     0	1M(15.9949)		
sp|Q9ULU4|ZMYD8_HUMAN	Q9ULU4	ZMYD8_HUMAN	ZMYND8	1186	false	false	Homo sapiens	MYND-type zinc finger-containing chromatin reader ZMYND8	1:Experimental evidence at protein level	0.76	1.0000	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9ULV3|CIZ1_HUMAN	Q9ULV3	CIZ1_HUMAN	CIZ1	898	false	false	Homo sapiens	Cip1-interacting zinc finger protein	1:Experimental evidence at protein level	2.00	1.0000	0.9968	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|Q9ULW0|TPX2_HUMAN	Q9ULW0	TPX2_HUMAN	TPX2	747	false	false	Homo sapiens	Targeting protein for Xklp2	1:Experimental evidence at protein level	1.47	1.0000	0.9983	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q9UM00|TMCO1_HUMAN	Q9UM00	TMCO1_HUMAN	TMCO1	239	false	false	Homo sapiens	Calcium load-activated calcium channel	1:Experimental evidence at protein level	4.18	1.0000	0.9975	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UMW8|UBP18_HUMAN	Q9UMW8	UBP18_HUMAN	USP18	372	false	false	Homo sapiens	Ubl carboxyl-terminal hydrolase 18	1:Experimental evidence at protein level	5.38	1.0000	0.9948	0.00235109717868	2	2	2	2	2	2	     0	     0	     0			
sp|Q9UMY1|UTP16_HUMAN	Q9UMY1	UTP16_HUMAN	NOL7	257	false	false	Homo sapiens	U3 small nucleolar RNA-associated protein NOL7	1:Experimental evidence at protein level	5.45	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UMZ2|SYNRG_HUMAN	Q9UMZ2	SYNRG_HUMAN	SYNRG	1314	false	false	Homo sapiens	Synergin gamma	1:Experimental evidence at protein level	3.42	1.0000	0.9965	0.00162008910490	5	5	5	6	6	6	     0	     0	     0			
sp|Q9UN70|PCDGK_HUMAN	Q9UN70	PCDGK_HUMAN	PCDHGC3	934	false	false	Homo sapiens	Protocadherin gamma-C3	1:Experimental evidence at protein level	1.18	1.0000	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UN86|G3BP2_HUMAN	Q9UN86	G3BP2_HUMAN	G3BP2	482	false	false	Homo sapiens	Ras GTPase-activating protein-binding protein 2	1:Experimental evidence at protein level	4.36	1.0000	0.9964	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|Q9UNF1|MAGD2_HUMAN	Q9UNF1	MAGD2_HUMAN	MAGED2	606	false	false	Homo sapiens	Melanoma-associated antigen D2	1:Experimental evidence at protein level	2.81	1.0000	0.9957	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|Q9UNM6|PSD13_HUMAN	Q9UNM6	PSD13_HUMAN	PSMD13	376	false	false	Homo sapiens	26S proteasome non-ATPase regulatory subunit 13	1:Experimental evidence at protein level	5.32	1.0000	0.9983	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|Q9UNP9|PPIE_HUMAN	Q9UNP9	PPIE_HUMAN	PPIE	301	false	false	Homo sapiens	Peptidyl-prolyl cis-trans isomerase E	1:Experimental evidence at protein level	3.32	1.0000	0.9931	0.00347222222222	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UNY4|TTF2_HUMAN	Q9UNY4	TTF2_HUMAN	TTF2	1162	false	false	Homo sapiens	Transcription termination factor 2	1:Experimental evidence at protein level	3.01	1.0000	0.9989	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|Q9UNZ2|NSF1C_HUMAN	Q9UNZ2	NSF1C_HUMAN	NSFL1C	370	false	false	Homo sapiens	NSFL1 cofactor p47	1:Experimental evidence at protein level	2.70	1.0000	0.9963	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UNZ5|L10K_HUMAN	Q9UNZ5	L10K_HUMAN	C19orf53	99	false	false	Homo sapiens	Leydig cell tumor 10 kDa protein homolog	1:Experimental evidence at protein level	11.11	1.0000	0.9972	0.00162008910490	2	2	2	3	3	3	     0	     0	     0			
sp|Q9UPN3|MACF1_HUMAN	Q9UPN3	MACF1_HUMAN	MACF1	7388	false	false	Homo sapiens	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	1:Experimental evidence at protein level	0.64	1.0000	0.9990	0.00000000000000	5	4	5	6	4	6	     0	     0	     0			
sp|Q9UPQ9|TNR6B_HUMAN	Q9UPQ9	TNR6B_HUMAN	TNRC6B	1833	false	false	Homo sapiens	Trinucleotide repeat-containing gene 6B protein	1:Experimental evidence at protein level	0.49	1.0000	0.9922	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UPT8|ZC3H4_HUMAN	Q9UPT8	ZC3H4_HUMAN	ZC3H4	1303	false	false	Homo sapiens	Zinc finger CCCH domain-containing protein 4	1:Experimental evidence at protein level	1.53	1.0000	0.9973	0.00162008910490	2	1	2	2	1	2	     0	     0	     0			
sp|Q9UPT9|UBP22_HUMAN	Q9UPT9	UBP22_HUMAN	USP22	525	false	false	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase 22	1:Experimental evidence at protein level	2.10	1.0000	0.9989	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|Q9UPU5|UBP24_HUMAN	Q9UPU5	UBP24_HUMAN	USP24	2620	false	false	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase 24	1:Experimental evidence at protein level	0.34	1.0000	0.9815	0.00963290809685	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UPW0|FOXJ3_HUMAN	Q9UPW0	FOXJ3_HUMAN	FOXJ3	622	false	false	Homo sapiens	Forkhead box protein J3	1:Experimental evidence at protein level	1.61	1.0000	0.9960	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UPW5|CBPC1_HUMAN	Q9UPW5	CBPC1_HUMAN	AGTPBP1	1226	false	false	Homo sapiens	Cytosolic carboxypeptidase 1	1:Experimental evidence at protein level	0.73	1.0000	0.9945	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UPY3|DICER_HUMAN	Q9UPY3	DICER_HUMAN	DICER1	1922	false	false	Homo sapiens	Endoribonuclease Dicer	1:Experimental evidence at protein level	0.52	1.0000	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UQ35|SRRM2_HUMAN	Q9UQ35	SRRM2_HUMAN	SRRM2	2752	false	false	Homo sapiens	Serine/arginine repetitive matrix protein 2	1:Experimental evidence at protein level	1.09	1.0000	0.9986	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q9UQ80|PA2G4_HUMAN	Q9UQ80	PA2G4_HUMAN	PA2G4	394	false	false	Homo sapiens	Proliferation-associated protein 2G4	1:Experimental evidence at protein level	5.84	1.0000	0.9988	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|Q9UQE7|SMC3_HUMAN	Q9UQE7	SMC3_HUMAN	SMC3	1217	false	false	Homo sapiens	Structural maintenance of chromosomes protein 3	1:Experimental evidence at protein level	2.30	1.0000	0.9953	0.00162008910490	4	4	4	4	4	4	     0	     0	     0			
sp|Q9UQL6|HDAC5_HUMAN	Q9UQL6	HDAC5_HUMAN	HDAC5	1122	false	false	Homo sapiens	Histone deacetylase 5	1:Experimental evidence at protein level	1.78	1.0000	0.9989	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q9UQV4|LAMP3_HUMAN	Q9UQV4	LAMP3_HUMAN	LAMP3	416	false	false	Homo sapiens	Lysosome-associated membrane glycoprotein 3	1:Experimental evidence at protein level	2.88	1.0000	0.9912	0.00367985280589	2	2	2	2	2	2	     0	     0	     0			
sp|Q9Y217|MTMR6_HUMAN	Q9Y217	MTMR6_HUMAN	MTMR6	621	false	false	Homo sapiens	Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR6	1:Experimental evidence at protein level	1.77	1.0000	0.9956	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y255|PRLD1_HUMAN	Q9Y255	PRLD1_HUMAN	PRELID1	219	false	false	Homo sapiens	PRELI domain-containing protein 1, mitochondrial	1:Experimental evidence at protein level	7.76	1.0000	0.9986	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9Y262|EIF3L_HUMAN	Q9Y262	EIF3L_HUMAN	EIF3L	564	false	false	Homo sapiens	Eukaryotic translation initiation factor 3 subunit L	1:Experimental evidence at protein level	4.61	1.0000	0.9969	0.00162008910490	3	3	3	3	3	3	     0	     0	     0			
sp|Q9Y263|PLAP_HUMAN	Q9Y263	PLAP_HUMAN	PLAA	795	false	false	Homo sapiens	Phospholipase A-2-activating protein	1:Experimental evidence at protein level	1.38	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y285|SYFA_HUMAN	Q9Y285	SYFA_HUMAN	FARSA	508	false	false	Homo sapiens	Phenylalanine--tRNA ligase alpha subunit	1:Experimental evidence at protein level	4.13	1.0000	0.9989	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|Q9Y296|TPPC4_HUMAN	Q9Y296	TPPC4_HUMAN	TRAPPC4	219	false	false	Homo sapiens	Trafficking protein particle complex subunit 4	1:Experimental evidence at protein level	9.59	1.0000	0.9960	0.00162008910490	2	2	2	3	3	3	     0	     0	     0			
sp|Q9Y2D5|PLAK2_HUMAN	Q9Y2D5	PLAK2_HUMAN	PALM2AKAP2	1103	false	false	Homo sapiens	PALM2-AKAP2 fusion protein	1:Experimental evidence at protein level	1.63	1.0000	0.9961	0.00162008910490	2	2	2	3	3	3	     0	     0	     0	6M(15.9949)		
sp|Q9Y2G2|CARD8_HUMAN	Q9Y2G2	CARD8_HUMAN	CARD8	537	false	false	Homo sapiens	Caspase recruitment domain-containing protein 8	1:Experimental evidence at protein level	2.05	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y2G9|SBNO2_HUMAN	Q9Y2G9	SBNO2_HUMAN	SBNO2	1366	false	false	Homo sapiens	Protein strawberry notch homolog 2	1:Experimental evidence at protein level	0.66	1.0000	0.9756	0.01134401972873	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y2H1|ST38L_HUMAN	Q9Y2H1	ST38L_HUMAN	STK38L	464	false	false	Homo sapiens	Serine/threonine-protein kinase 38-like	1:Experimental evidence at protein level	3.88	1.0000	0.9975	0.00062893081761	2	2	2	4	4	4	     0	     0	     0			
sp|Q9Y2I1|NISCH_HUMAN	Q9Y2I1	NISCH_HUMAN	NISCH	1504	false	false	Homo sapiens	Nischarin	1:Experimental evidence at protein level	0.60	1.0000	0.9950	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y2I7|FYV1_HUMAN	Q9Y2I7	FYV1_HUMAN	PIKFYVE	2098	false	false	Homo sapiens	1-phosphatidylinositol 3-phosphate 5-kinase	1:Experimental evidence at protein level	0.43	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y2K2|SIK3_HUMAN	Q9Y2K2	SIK3_HUMAN	SIK3	1321	false	false	Homo sapiens	Serine/threonine-protein kinase SIK3	1:Experimental evidence at protein level	1.51	1.0000	0.9989	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9Y2L1|RRP44_HUMAN	Q9Y2L1	RRP44_HUMAN	DIS3	958	false	false	Homo sapiens	Exosome complex exonuclease RRP44	1:Experimental evidence at protein level	0.94	1.0000	0.9967	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y2L5|TPPC8_HUMAN	Q9Y2L5	TPPC8_HUMAN	TRAPPC8	1435	false	false	Homo sapiens	Trafficking protein particle complex subunit 8	1:Experimental evidence at protein level	1.39	1.0000	0.9982	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9Y2M5|KLH20_HUMAN	Q9Y2M5	KLH20_HUMAN	KLHL20	609	false	false	Homo sapiens	Kelch-like protein 20	1:Experimental evidence at protein level	2.79	1.0000	0.9983	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|Q9Y2Q0|AT8A1_HUMAN	Q9Y2Q0	AT8A1_HUMAN	ATP8A1	1164	false	false	Homo sapiens	Phospholipid-transporting ATPase IA	1:Experimental evidence at protein level	0.77	1.0000	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y2Q3|GSTK1_HUMAN	Q9Y2Q3	GSTK1_HUMAN	GSTK1	226	false	false	Homo sapiens	Glutathione S-transferase kappa 1	1:Experimental evidence at protein level	8.41	1.0000	0.9975	0.00062893081761	2	2	2	3	3	3	     0	     0	     0			
sp|Q9Y2R5|RT17_HUMAN	Q9Y2R5	RT17_HUMAN	MRPS17	130	false	false	Homo sapiens	Small ribosomal subunit protein uS17m	1:Experimental evidence at protein level	6.92	1.0000	0.9940	0.00293255131965	3	3	3	5	5	5	     0	     0	     0			
